APV                2              13               3               0
               0           60.58           63.09
               1           -28.5           33.12
               2          -17.09           24.71
               3          -140.2            16.4
               4          -70.59           14.51
               5           -32.5           14.27
               6          -6.264            12.9
               7           13.62           11.02
               8          -34.15           11.44
               9          -6.967           10.39
              10          -4.558           10.81
              11           11.05           11.42
              12          -24.73            11.1
              13          -5.516           9.828
              14           27.48           10.79
              15            40.2           12.07
              16          -18.12           12.47
              17          -7.456           10.45
              18          -7.217           11.64
              19           8.869           10.29
              20          -35.62           11.71
              21           20.87           10.24
              22           5.777           9.632
              23           29.57           10.56
              24          -35.92            11.4
              25          -21.64           10.23
              26              14            9.99
              27            45.5           11.62
              28          -25.87           10.51
              29          -14.38           10.06
              30           9.463           9.658
              31            21.9           11.66
              32          -45.51           12.92
              33          -40.16           10.85
              34          0.6415           10.58
              35           22.74           11.48
              36          -37.46           11.87
              37           12.11           10.28
              38           26.05            16.1
              39           32.67           11.47
              40          -37.88           11.59
              41          -15.47           10.65
              42          -6.405           11.05
              43           32.27           11.97
              44          -49.66           10.75
              45          -18.08           10.64
              46           28.88           11.05
              47           35.13           12.62
              48          -23.32           12.19
              49          -10.73            10.3
              50          0.8104           10.58
              51           18.48           10.44
              52           -37.4           11.27
              53          -14.62           9.817
              54           1.828           9.596
              55           41.23           10.87
              56          -29.05           11.08
              57          -17.54            10.1
              58           13.93           10.24
              59           3.139           11.05
              60          -35.44           10.44
              61           4.729           9.777
              62          -3.658           9.593
              63           59.35           12.38
              64          -29.51           14.44
              65          -6.983           10.64
              66           17.05           11.47
              67           34.66           11.62
              68          -19.13           12.03
              69           14.88            10.3
              70          -21.06           10.82
              71           28.18           11.46
              72          -39.66           11.37
              73           1.786           10.16
              74           21.91              11
              75           12.64           11.69
              76          -23.81           10.66
              77           11.26           9.984
              78           21.85           10.74
              79           59.82           12.45
              80          -40.09           12.87
              81          -38.89           10.66
              82           8.251           10.03
              83           15.18           10.41
              84          -37.63           11.86
              85          -3.147           9.782
              86            12.1           9.623
              87           21.06           10.84
              88          -13.49           10.96
              89           5.089           10.01
              90          -13.43           9.761
              91           33.01            11.6
              92          -31.98           10.47
              93           24.94           10.51
              94           14.68           9.992
              95           67.91           12.24
              96          -29.46           12.72
              97          -11.22           10.68
              98            11.8           11.36
              99           27.97           11.81
             100           -48.2            11.5
             101          -23.31           10.36
             102           17.12           10.85
             103           32.21           11.42
             104          -18.64           11.32
             105           9.218           10.53
             106           38.48           11.04
             107           52.01           12.14
             108          -28.04           10.54
             109           10.51           10.33
             110            29.3           11.27
             111            69.9           12.73
             112          -42.81            12.2
             113          -16.13           10.33
             114          -1.085           9.827
             115           37.46           10.84
             116          -41.84           11.14
             117          -7.544            9.78
             118           4.694           9.336
             119           20.02           10.95
             120          -31.05           10.92
             121           5.291           9.905
             122           18.89           10.17
             123           39.23           11.73
             124          -31.67            10.3
             125          -1.077           10.27
             126           3.656           9.606
             127           99.65           12.81
APV                2              13               3               1
               0           77.73           61.91
               1          -40.21              30
               2          -29.83           22.23
               3          -134.6           11.29
               4             -55           9.233
               5          -30.28           8.927
               6          -10.27           8.436
               7           37.18           9.904
               8          -27.92            8.44
               9          -28.59            9.01
              10           10.51           9.581
              11           18.92           10.22
              12          -31.02           8.751
              13          -10.96           8.889
              14           7.022           9.417
              15           58.03           10.92
              16           9.571           8.125
              17          -33.64            8.63
              18           -13.2           9.257
              19           21.15           9.581
              20          -9.551           8.328
              21          -18.24           8.567
              22           14.56           8.876
              23           18.11           9.553
              24          -11.04           8.253
              25          -16.48           8.549
              26           7.457           8.806
              27           43.27           10.21
              28          -7.506           8.142
              29          -20.56           8.739
              30           2.322           8.669
              31           55.83           10.72
              32          -1.095            8.25
              33          -19.03           9.208
              34          -2.101           9.092
              35           7.697           9.711
              36          -26.63           8.663
              37          -37.22               9
              38           9.747           9.322
              39           30.48           10.24
              40           -8.35           8.995
              41          -15.82           9.298
              42           8.416           9.778
              43           36.05           10.81
              44          -44.56            8.94
              45          -7.431           9.149
              46           7.712           9.391
              47           72.48           11.22
              48          -10.24           8.035
              49          -25.42           8.575
              50           3.119           8.964
              51          -5.685           9.153
              52          -21.04           8.189
              53          -40.95           8.427
              54          -6.083           8.643
              55           34.41           9.677
              56          -8.894           8.279
              57           -17.6           8.564
              58           24.33           9.468
              59            27.5           10.09
              60           1.909           7.962
              61          -1.302            8.26
              62           11.33           8.796
              63           73.38           11.92
              64          -9.402           7.984
              65          -11.58           8.521
              66           7.365           9.079
              67           26.09           9.631
              68          -9.593           8.189
              69          -26.71           8.905
              70           15.58           9.256
              71           22.28           9.981
              72          -14.95            8.65
              73           3.449           8.677
              74           8.283           9.298
              75           41.96           10.45
              76          -4.322           8.054
              77          -3.534           8.427
              78           5.158           9.319
              79           38.79           10.89
              80          -4.845           7.781
              81          -10.28           8.284
              82           19.51           8.793
              83           35.66           9.257
              84          -1.942           8.208
              85           -7.11           8.219
              86            26.7           8.788
              87           49.08           9.629
              88            1.95           7.943
              89          -19.92           8.511
              90          -6.169           8.328
              91           42.25           10.44
              92          -19.14           8.162
              93          -11.32           8.503
              94           3.847           8.514
              95           62.88           10.67
              96          -8.364            8.03
              97          -14.81           9.013
              98           13.06           9.612
              99           9.313           9.603
             100          -12.21           8.286
             101          -15.85           8.776
             102           4.615           9.033
             103            23.6            10.2
             104          -13.99           8.635
             105          -25.91           9.538
             106           8.636           9.447
             107           56.61           10.82
             108          -16.63            8.63
             109          -15.63           9.117
             110           9.849           9.514
             111            81.8           11.18
             112          -6.816           7.986
             113          -26.36           8.483
             114          -4.871           8.403
             115           16.61           9.252
             116          -12.42           8.158
             117          -32.37           8.232
             118           9.764           8.474
             119           39.64            9.72
             120           -9.19           8.106
             121          -10.01            8.43
             122           27.04           9.186
             123           51.77           10.67
             124          -22.16           8.216
             125         -0.9694           8.439
             126           4.818           8.665
             127           120.1           11.46
APV                2              13               3               2
               0           40.82           65.73
               1          -29.53           34.06
               2          -43.57           26.66
               3          -131.9           17.72
               4          -63.81           16.01
               5          -38.89           15.84
               6           4.266           14.52
               7           44.72           11.65
               8          -53.59           11.33
               9          -3.859            10.4
              10           10.01           11.03
              11           40.17           12.02
              12          -12.75           10.92
              13           -25.6            10.4
              14           25.62           11.29
              15           89.55           12.23
              16           -39.8            11.6
              17          -35.77           10.54
              18          -31.32            13.2
              19          -3.219           10.22
              20          -37.04           11.33
              21          -12.71           10.17
              22           13.79            10.1
              23           59.77           11.07
              24          -21.86           10.98
              25          -22.48           10.34
              26           11.76           10.33
              27           52.32           11.96
              28          -14.73           10.38
              29          -23.38           10.41
              30           6.783            10.2
              31           80.15           12.24
              32          -32.58           11.66
              33          -5.504           10.79
              34           17.33           11.21
              35            40.9           11.38
              36          -42.67           11.33
              37          -22.59           10.53
              38           13.06           10.97
              39           43.46           11.52
              40          -23.72           11.37
              41          -7.887            10.6
              42           25.02           11.65
              43            55.6           12.43
              44          -26.82           10.89
              45             -26           10.93
              46           39.64            11.3
              47           83.74           13.09
              48          -54.85           11.71
              49          -12.74            10.2
              50          -11.58           11.34
              51           17.02           10.43
              52          -38.49           10.94
              53          -36.07           10.37
              54         -0.2424            9.71
              55           50.52           10.92
              56          -34.77           10.69
              57          -22.36           10.05
              58           13.12           10.17
              59           54.96           11.91
              60          -26.46           10.19
              61          -21.97           10.34
              62           30.53           10.49
              63           81.45           12.69
              64          -31.65           11.98
              65          -23.75           10.63
              66           11.29            11.5
              67           44.46           11.62
              68          -35.23           11.34
              69          -19.86           10.35
              70          -2.104           10.83
              71           39.91           11.63
              72          -6.721           10.82
              73          -11.12           10.42
              74           33.92           11.16
              75           87.53           12.15
              76          -15.52           10.64
              77          -20.37            10.5
              78           38.47           11.08
              79           87.72           12.87
              80          -30.82           11.72
              81           -14.5           10.39
              82          -5.549           10.69
              83           39.96           10.97
              84          -32.11           11.22
              85          -11.21           9.861
              86          -1.489           9.698
              87           52.97           11.21
              88          -31.41           11.11
              89          -20.54           10.28
              90           13.11           10.04
              91           65.12           11.86
              92          -36.37           10.28
              93          -13.15           10.44
              94           25.89           10.33
              95           87.58            12.8
              96           -25.2           11.67
              97            5.02           10.44
              98           24.39           11.72
              99           17.89           11.93
             100          -56.25           11.29
             101          -16.47           10.59
             102          -4.064           10.87
             103           49.23           11.83
             104          -27.72           11.22
             105          -12.15           10.72
             106           26.54           11.14
             107           70.84            12.4
             108          -8.303           10.22
             109          -25.48           10.78
             110           20.61            11.1
             111           97.96           13.41
             112          -48.97           11.77
             113          -12.66           10.01
             114          -20.32           10.69
             115           33.53           11.01
             116          -57.79           10.74
             117          -25.61           10.06
             118           13.93           9.902
             119           62.16           11.27
             120          -25.74           10.67
             121           11.77           10.03
             122           22.19           10.06
             123           82.26           12.23
             124          -11.37            10.1
             125          -8.221           10.88
             126              39           10.35
             127           111.7           12.98
APV                2              13               3               3
               0           39.37           61.02
               1          -54.36           30.29
               2          -64.21           23.01
               3          -100.3           12.66
               4          -105.7           10.94
               5          -68.72           10.63
               6           6.556           9.659
               7           74.63           11.22
               8          -42.04           10.13
               9          -34.61           10.33
              10           20.49           10.44
              11           76.77           11.59
              12          -45.28           10.31
              13          -38.96           10.26
              14           49.82            10.9
              15           96.74            11.5
              16          -20.95           10.11
              17          -49.51           10.14
              18            8.68           10.23
              19           35.77           10.21
              20           -43.4           10.41
              21          -43.99           9.724
              22           40.68           10.03
              23           61.07           10.34
              24           -53.9           10.24
              25          -24.87           9.827
              26            15.8           9.653
              27           84.43           11.37
              28          -43.43           9.629
              29          -21.77           9.758
              30           48.37           10.07
              31           105.1           11.26
              32           -29.3           10.44
              33          -38.87           10.47
              34           5.763            10.2
              35           47.67           10.86
              36          -58.07           10.27
              37          -30.19           9.828
              38           15.23           10.26
              39           78.95           11.36
              40          -43.66           10.35
              41          -18.71           10.26
              42           15.66           10.52
              43           96.68           11.79
              44          -39.94           10.11
              45          -18.58           10.52
              46           51.96            14.4
              47           116.6           12.08
              48          -44.25            9.96
              49          -42.56           9.908
              50           2.544           9.687
              51           49.34           10.46
              52          -60.32           9.952
              53          -41.88           9.448
              54           17.02           9.713
              55           76.38            10.6
              56          -37.19            9.95
              57          -33.53           9.709
              58           32.56           9.848
              59           113.6           11.48
              60          -43.59            9.48
              61          -20.26           9.718
              62           58.84           10.08
              63           123.2           12.22
              64          -26.16           10.34
              65          -34.04           9.706
              66           16.19           10.67
              67           56.44              11
              68          -43.69           10.09
              69          -24.09           9.721
              70           18.21           10.33
              71           71.12           10.78
              72          -58.27           10.03
              73          -9.084           9.661
              74           44.56           10.61
              75           99.75           11.47
              76          -44.22           9.742
              77          -15.61           9.798
              78           41.83           10.43
              79           118.6           11.85
              80          -36.83           10.23
              81          -54.04           9.646
              82          -3.866           9.447
              83           53.21            10.3
              84          -52.88           9.961
              85          -29.09           9.579
              86           23.57           9.542
              87           96.56           10.78
              88          -44.13           10.03
              89          -21.54           9.667
              90           50.78           9.887
              91           96.46           11.21
              92          -41.57           9.551
              93          -23.87           9.538
              94           62.82           9.975
              95           132.1           11.51
              96          -66.74           10.18
              97           -38.8           10.16
              98           10.41           10.35
              99           61.91           11.51
             100          -45.75           10.12
             101          -27.91           9.816
             102           24.67           10.25
             103           84.16           11.17
             104          -62.45           10.28
             105          -33.27           10.58
             106           48.89           10.53
             107           98.45            11.7
             108          -56.38           9.816
             109           8.146           10.05
             110           59.54            10.9
             111           155.1           12.34
             112          -39.61           10.24
             113          -32.96            9.66
             114           11.45           9.705
             115           53.94           10.44
             116          -52.09           9.736
             117          -27.13           9.408
             118           17.68           9.501
             119           92.25            10.5
             120          -25.59           9.734
             121           -10.7           9.384
             122            45.9           9.986
             123           97.38           11.39
             124          -56.41           9.387
             125           -14.3           9.581
             126           53.52           10.09
             127           163.9           12.29
APV                2              13               3               4
               0           30.57           55.39
               1          -8.939           29.15
               2          -12.87           23.99
               3          -102.6            16.9
               4          -76.57           15.66
               5          -22.01           15.17
               6          -11.42           13.54
               7             4.3           9.639
               8          -18.32           10.28
               9          -8.677           9.371
              10           20.43           10.19
              11          0.1298           9.825
              12          -45.34           10.48
              13          -12.64           9.431
              14           22.17           9.852
              15           13.94           10.13
              16          -33.97           10.71
              17          -12.47           9.678
              18           1.855           10.79
              19           7.987           9.401
              20          -15.82            10.4
              21          -22.65            9.41
              22           11.19           9.117
              23           6.308           9.032
              24          -31.97           10.23
              25          -12.92           9.469
              26           12.17           9.112
              27           23.25           10.02
              28          -22.25           9.632
              29          -18.33           9.387
              30           19.15           9.205
              31           21.21           10.32
              32          -46.79              11
              33          -17.98            10.2
              34           29.93           10.44
              35           16.05           10.24
              36          -36.01            10.6
              37           -6.58           9.287
              38           14.12           10.12
              39           21.04           10.12
              40          -43.02           10.58
              41           2.465           9.585
              42           28.28           10.47
              43           18.64           10.43
              44          -20.29           10.15
              45          -2.953           9.499
              46           39.73           9.851
              47           39.63           10.79
              48          -17.25           10.62
              49          -4.427           9.402
              50           18.03           10.02
              51            13.4           9.557
              52          -51.13           10.08
              53          -23.17           9.356
              54            21.3           9.253
              55           25.31              10
              56          -39.06              10
              57          -15.85           9.297
              58           45.33           9.665
              59           7.911           9.807
              60          -16.25           9.464
              61           2.564           9.169
              62            24.9           9.068
              63           1.815           10.03
              64          -51.44           10.88
              65          -12.48           9.776
              66           27.32           11.39
              67           27.86           10.43
              68          -37.88           10.54
              69          -3.806           9.104
              70           6.997           10.06
              71           7.588           9.736
              72          -18.32           10.48
              73         -0.6865           9.133
              74           35.58           10.27
              75            15.3           10.24
              76          -26.11           9.818
              77           3.448           9.084
              78           32.48           10.04
              79            28.9           10.93
              80          -18.76           10.62
              81          -17.38           9.847
              82           17.71           9.672
              83          -2.844           9.168
              84          -53.89           10.63
              85          -27.31           9.575
              86           13.55           9.195
              87           23.68           10.01
              88          -21.19           10.04
              89          -7.273           9.201
              90           6.991           8.988
              91           13.33            10.1
              92          -21.36           9.567
              93           6.024            9.33
              94           25.18           9.317
              95           38.97           10.48
              96          -49.18            10.6
              97          -15.12           9.639
              98           12.12           10.76
              99           32.82           10.77
             100          -41.18           10.53
             101           2.031           9.191
             102           18.77           10.22
             103           16.41           10.04
             104           -14.1           10.23
             105          -11.35            9.54
             106           38.81           10.31
             107           27.32           10.62
             108          -18.87           9.787
             109           18.81           9.699
             110           17.25            10.1
             111           21.86           10.77
             112          -39.15           10.53
             113          -18.69           9.583
             114           12.64           9.469
             115           15.67           9.543
             116          -34.92           10.01
             117          0.4181           8.845
             118           38.63           9.428
             119          0.6803           9.336
             120          -32.76           10.05
             121          -9.409            9.27
             122           23.73           9.234
             123           19.79           10.28
             124          -26.73           9.426
             125           4.586           9.705
             126           13.12           9.053
             127           28.52           10.89
APV                2              13               3               5
               0           26.93           54.21
               1          -17.31           27.22
               2          -32.68           22.93
               3          -67.23           13.87
               4           -80.5           12.63
               5          -45.37           12.44
               6          0.7057           9.561
               7            19.5           9.482
               8          -39.58           9.833
               9           -21.5           9.465
              10           15.66           9.708
              11           36.35           9.777
              12          -46.07           9.943
              13          -15.67           9.355
              14           39.04           10.15
              15           59.93           10.06
              16          -14.19           9.996
              17          -18.77           9.517
              18          -11.52           9.894
              19           3.137           8.817
              20           -51.2           9.965
              21          -25.74            9.59
              22            26.8            9.06
              23            26.2           9.125
              24          -30.64           9.885
              25          -15.24           9.192
              26           34.48            9.12
              27           36.82           9.594
              28          -8.302           8.883
              29          -8.833            8.77
              30            27.2            9.25
              31           53.19           9.541
              32          -26.03           10.32
              33          -16.09           9.626
              34           4.643            9.42
              35           9.648           9.432
              36          -29.27            9.85
              37          -3.676           9.134
              38           17.75           9.811
              39           34.88           9.694
              40          -36.49           10.11
              41          -18.89           9.673
              42           38.05           10.11
              43           33.51           9.814
              44          -34.83           9.633
              45           -8.74           9.454
              46           33.27           9.897
              47           58.68           9.911
              48          -26.85           9.952
              49          -27.35           9.496
              50          -8.301            9.32
              51           10.96           8.987
              52          -33.78           9.498
              53          -12.47           9.061
              54           19.93           9.038
              55              27           9.322
              56          -30.87           9.747
              57          -6.239           9.085
              58           23.14           9.142
              59           45.96           9.712
              60          -36.09           9.334
              61          -7.414           8.936
              62           31.46           9.343
              63           42.31           10.16
              64           -41.7           10.55
              65          -25.31           9.614
              66         -0.5727           9.697
              67           10.51           9.248
              68          -46.69           9.991
              69          -12.98           9.225
              70           17.02           9.929
              71           23.27           9.774
              72           -34.5              10
              73          -12.01           9.368
              74           26.08           9.831
              75           53.87           9.959
              76          -16.93           9.506
              77            2.91           9.122
              78           47.86           10.03
              79           50.82           10.33
              80          -38.57           10.09
              81          -13.45           9.321
              82          -2.899           8.812
              83           20.51            9.31
              84          -43.26           10.11
              85          -19.16           9.241
              86           16.22           8.983
              87           23.72           9.241
              88          -41.26           9.717
              89          -16.49           9.353
              90           36.75           9.111
              91           40.28           9.837
              92          -31.03           9.259
              93          -14.04           9.126
              94           48.84           9.315
              95           65.29           10.05
              96           -29.8           10.19
