#Thu Aug 29 15:26:49 2024
# Copy this file into $DB_DIR/gemped to use these pedestals for analysis
# format = crate, slot, mpd, adc_ch, CM mean, CM RMS
           2          13           4          10         509.53         15.777
           2          13           4          11         530.51         15.273
           2          13           4          12         567.41         14.896
           2          13           4          13         433.61         17.844
           2          13           4          14         427.55         20.189
           2          13           5          10         400.34         16.058
           2          13           5          11          525.2         16.113
           2          13           5          12         589.73         17.506
           2          13           5          13         449.52         16.575
           2          13           6          10         423.99         17.269
           2          13           6          11          501.6         16.253
           2          13           6          12         463.47          14.67
           2          13           6          13         443.91         15.392
           2          13           6          14         481.87         17.141
           2          13           7          14         506.26         17.303
           2          13           7          13         504.47         17.102
           2          13           7          12         478.63         15.297
           2          13           7          11         550.06         18.429
           2          13           8          10         447.15         14.774
           2          13           8          11         464.93         15.169
           2          13           8          12         560.56         15.697
           2          13           8          13         472.02         16.159
           2          13           8          14         401.73         17.416
           2          13           9          10         466.15         19.288
           2          13           9          11         434.25         16.648
           2          13           9          12         517.56         14.153
           2          13           9          13         481.91         16.437
           2          13          10          10         411.07         16.201
           2          13          10          11         436.54         15.679
           2          13          10          12         426.55         15.984
           2          13          10          13         454.25         19.917
           2          13          10          14         451.76         23.025
           2          13          11          10         502.59         19.296
           2          13          11          11          504.4         19.571
           2          13          11          12         421.33         16.611
           2          13          11          13         424.57         16.731
           2          13           3           0         670.41         65.203
           2          13           3           2         607.55         45.296
           2          13           3           4         673.86          34.53
           2          13           3           6         689.13         14.681
           2          13           3           8         628.93         21.177
           2          13           3           1          622.5         32.128
           2          13           3           3         630.13         13.914
           2          13           3           5         632.07         24.696
           2          13           3           7         647.26         37.131
           2          13           3           9         646.07         52.525
           2          13          12           0         540.97         55.276
           2          13          12           2         566.64          46.05
           2          13          12           4         580.42         26.987
           2          13          12           6         580.76         21.118
           2          13          12           8         625.04         19.466
           2          13          12           1         593.53         26.801
           2          13          12           3         567.39         28.184
           2          13          12           5         616.52         30.165
           2          13          12           7         590.97         34.595
           2          13          12           9          538.1          42.21
