#Tue Jan 27 15:29:28 2026
# Copy this file into $DB_DIR/gemped to use these pedestals for analysis
# format = crate, slot, mpd, adc_ch, CM mean, CM RMS
           2          13           0           0          617.2         77.899
           2          13           0           2         579.71          45.64
           2          13           0           4         522.11         38.744
           2          13           0           6         568.12         15.298
           2          13           0           8         490.07         20.919
           2          13           0           1         465.88         23.388
           2          13           0           3         541.58         43.649
           2          13           0           5         579.15         27.467
           2          13           0           7         568.91         42.152
           2          13           0           9          505.3         46.575
           2          13           1           0         570.74         86.008
           2          13           1           2         629.41         59.515
           2          13           1           4         586.45         43.155
           2          13           1           6         551.13         37.449
           2          13           1           8         646.04         54.279
           2          13           1           1         547.93         36.057
           2          13           1           3         572.02         23.063
           2          13           1           5         571.58         35.827
           2          13           1           7          464.7         58.421
           2          13           1           9         607.01         112.22
           2          13           2           0         735.11         50.082
           2          13           2           2         701.26         42.478
           2          13           2           4         672.67           41.3
           2          13           2           6         625.01         37.459
           2          13           2           8         718.69         29.464
           2          13           2           1         653.73         22.328
           2          13           2           3         678.13          12.61
           2          13           2           5         693.47         46.174
           2          13           2           7         582.13         81.537
           2          13           2           9         632.66           49.8
