#Tue Jan 27 15:29:28 2026
# Copy file into sbs-onl@sbsvtp#:~/cfg/pedestals for online pedestal subtraction
# format = crate, slot, mpd, adc_ch, CM min, CM max
           2          13           0           0         227        1006
           2          13           0           2         351         807
           2          13           0           4         328         715
           2          13           0           6         491         644
           2          13           0           8         385         594
           2          13           0           1         348         582
           2          13           0           3         323         759
           2          13           0           5         441         716
           2          13           0           7         358         779
           2          13           0           9         272         738
           2          13           1           0         140        1000
           2          13           1           2         331         926
           2          13           1           4         370         802
           2          13           1           6         363         738
           2          13           1           8         374         917
           2          13           1           1         367         728
           2          13           1           3         456         687
           2          13           1           5         392         750
           2          13           1           7         172         756
           2          13           1           9          45        1168
           2          13           2           0         484         985
           2          13           2           2         488         913
           2          13           2           4         466         879
           2          13           2           6         437         812
           2          13           2           8         571         866
           2          13           2           1         542         765
           2          13           2           3         615         741
           2          13           2           5         462         924
           2          13           2           7         174         989
           2          13           2           9         383         881
